DATE,NY,T_WA
2016-12-14,28.71821428571429,28.71821428571429
2016-12-15,18.416428571428572,18.416428571428572
2016-12-16,15.832142857142856,15.832142857142856
2016-12-17,27.400357142857146,27.400357142857146
2016-12-18,35.14357142857143,35.14357142857143
2016-12-19,19.743928571428572,19.743928571428572
2016-12-20,23.237857142857145,23.237857142857145
2016-12-21,31.990357142857146,31.990357142857146
2016-12-22,35.91178571428571,35.91178571428571
2016-12-23,37.621785714285714,37.621785714285714
2016-12-24,39.13892857142857,39.13892857142857
2016-12-25,36.21071428571429,36.21071428571429
2016-12-26,35.58392857142857,35.58392857142857
2016-12-27,43.603571428571435,43.603571428571435
2016-12-28,32.88392857142857,32.88392857142857
2016-12-29,34.00892857142857,34.00892857142857
2016-12-30,31.99357142857143,31.993571428571425
2016-12-31,31.52,31.520000000000003
2017-01-01,36.503214285714286,36.503214285714286
2017-01-02,33.067142857142855,33.067142857142855
2017-01-03,38.96857142857143,38.96857142857143
2017-01-04,36.69285714285714,36.69285714285714
2017-01-05,24.215,24.215
2017-01-06,20.402857142857144,20.402857142857144
2017-01-07,16.703214285714278,16.703214285714278
2017-01-08,16.699999999999996,16.699999999999996
2017-01-09,16.664642857142848,16.664642857142848
2017-01-10,27.08857142857143,27.08857142857143
2017-01-11,42.99928571428572,42.99928571428572
2017-01-12,49.44714285714285,49.44714285714285
2017-01-13,35.04071428571429,35.04071428571429
2017-01-14,24.5075,24.5075
2017-01-15,28.86285714285714,28.862857142857145
2017-01-16,30.36392857142857,30.36392857142857
2017-01-17,35.236785714285716,35.236785714285716
2017-01-18,37.75908163265306,37.75908163265306
2017-01-19,38.14892857142857,38.14892857142857
2017-01-20,38.9975,38.9975
2017-01-21,44.47142857142857,44.47142857142857
2017-01-22,43.12785714285715,43.12785714285715
2017-01-23,39.11964285714286,39.11964285714286
2017-01-24,33.65535714285714,33.65535714285714
2017-01-25,37.142857142857146,37.142857142857146
2017-01-26,41.19714285714286,41.19714285714286
2017-01-27,35.6134693877551,35.6134693877551
2017-01-28,32.06107142857143,32.06107142857143
2017-01-29,31.344285714285718,31.344285714285718
2017-01-30,24.841785714285717,24.841785714285717
2017-01-31,23.585918367346935,23.585918367346935
2017-02-01,34.21142857142857,34.21142857142857
2017-02-02,29.341785714285717,29.341785714285717
2017-02-03,22.649642857142855,22.649642857142855
2017-02-04,23.289285714285718,23.289285714285718
2017-02-05,31.427857142857146,31.427857142857146
2017-02-06,32.183214285714286,32.183214285714286
2017-02-07,35.09535714285714,35.09535714285714
2017-02-08,40.64964285714286,40.64964285714286
2017-02-09,21.660561224489797,21.660561224489797
2017-02-10,21.106785714285714,21.106785714285714
2017-02-11,33.58464285714286,33.58464285714286
2017-02-12,31.447142857142854,31.447142857142854
2017-02-13,30.07372448979592,30.073724489795918
2017-02-14,31.424642857142853,31.424642857142853
2017-02-15,34.9925,34.9925
2017-02-16,26.31392857142857,26.31392857142857
2017-02-17,28.412857142857145,28.412857142857145
2017-02-18,42.02214285714286,42.02214285714286
2017-02-19,48.550357142857145,48.550357142857145
2017-02-20,38.64714285714286,38.64714285714286
2017-02-21,38.11142857142858,38.11142857142858
2017-02-22,47.94178571428571,47.94178571428571
2017-02-23,52.835,52.835
2017-02-24,54.05,54.05
2017-02-25,51.986428571428576,51.986428571428576
2017-02-26,33.35,33.35
2017-02-27,40.51785714285714,40.51785714285714
2017-02-28,47.778928571428565,47.778928571428565
2017-03-01,56.823928571428574,56.823928571428574
2017-03-02,35.65464285714285,35.65464285714285
2017-03-03,24.989642857142854,24.989642857142854
2017-03-04,17.439285714285713,17.439285714285713
2017-03-05,19.00464285714285,19.00464285714285
2017-03-06,35.54535714285714,35.54535714285714
2017-03-07,47.39321428571429,47.39321428571429
2017-03-08,47.611785714285716,47.611785714285716
2017-03-09,42.34357142857143,42.34357142857143
