DATE,AL,GA,T_WA
2017-08-11,81.28571428571429,81.625,81.51781472575044
2017-08-12,79.85714285714286,82.75,81.83610450376686
2017-08-13,82.28571428571429,84.125,83.54394298696289
2017-08-14,82.42857142857143,84.75,84.01662707092402
2017-08-15,82.57142857142857,84.375,83.8052256474102
2017-08-16,82.33333333333333,84.375,83.73000791109472
2017-08-17,82.16666666666667,85.5,84.44695169158322
2017-08-18,82.83333333333333,86.0,84.99960410700405
2017-08-19,82.0,85.5,84.39429927616237
2017-08-20,81.83333333333333,83.875,83.23000791109472
2017-08-21,83.33333333333333,84.25,83.96041171518539
2017-08-22,83.16666666666667,82.625,82.79612035011773
2017-08-23,82.0,82.875,82.59857481904059
2017-08-24,81.5,84.75,83.72327789929363
2017-08-25,77.33333333333333,83.75,81.7228820062977
2017-08-26,78.0,82.25,80.90736340676861
2017-08-27,78.83333333333333,82.0,80.99960410700405
2017-08-28,79.5,81.125,80.61163894964682
2017-08-29,75.66666666666667,77.75,77.09184480723951
2017-08-30,74.66666666666667,77.25,76.43388756097698
2017-08-31,75.5,77.75,77.03919239181867
2017-09-01,78.33333333333333,80.75,79.98653997639784
2017-09-02,75.33333333333333,80.875,79.12430718725709
2017-09-03,73.83333333333333,78.375,76.94022167978213
2017-09-04,74.83333333333333,77.875,76.91409341856968
2017-09-05,75.66666666666667,79.0,77.94695169158322
2017-09-06,77.0,81.375,79.99287409520298
2017-09-07,67.33333333333333,75.125,72.66349957907576
2017-09-08,65.16666666666667,71.5,69.49920821400812
2017-09-09,67.5,73.0,71.26247029111231
2017-09-10,70.5,72.5,71.86817101494992
2017-09-11,70.83333333333333,68.625,69.32264450432612
2017-09-12,61.83333333333334,67.42857142857143,65.66095462515754
2017-09-13,64.16666666666667,70.28571428571429,68.35261846240634
2017-09-14,66.0,72.28571428571429,70.2999660469855
2017-09-15,73.66666666666667,77.75,76.46001582218945
2017-09-16,76.0,78.875,77.96674583399053
2017-09-17,78.0,79.625,79.11163894964682
2017-09-18,79.16666666666667,79.125,79.1381631038552
2017-09-19,79.0,78.375,78.57244655782814
2017-09-20,79.16666666666667,79.5,79.39469516915833
2017-09-21,78.5,81.0,80.21021376868741
2017-09-22,79.83333333333333,80.5,80.28939033831665
